age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,length_of_stay
36,F,Caucasian,25 - 45,Low,Male,1,-19,2,1,1,19
39,F,Caucasian,25 - 45,High,Male,10,-1,8,1,1,1
42,F,Caucasian,25 - 45,Low,Male,0,-1,4,0,0,1
45,M,Caucasian,Greater than 45,Low,Male,1,-2,1,0,0,1
25,F,African-American,25 - 45,High,Male,7,-1,10,1,1,20
33,F,Caucasian,25 - 45,Low,Male,0,-1,2,0,0,5
25,M,Caucasian,25 - 45,Low,Male,0,-1,3,0,0,3
32,F,African-American,25 - 45,Low,Male,5,-10,4,0,0,9
23,F,African-American,Less than 25,Medium,Male,0,-1,7,0,0,4
39,M,Caucasian,25 - 45,Medium,Male,0,-1,5,0,0,2
27,F,African-American,25 - 45,High,Male,12,-1,8,1,1,1
35,M,Caucasian,25 - 45,Medium,Female,4,-1,7,0,0,2
38,M,African-American,25 - 45,Low,Female,0,0,1,0,0,1
30,F,African-American,25 - 45,Low,Male,4,-10,2,0,0,7
30,F,Caucasian,25 - 45,Medium,Male,1,-1,5,0,0,29
30,M,Caucasian,25 - 45,High,Female,0,0,8,0,0,0
26,F,African-American,25 - 45,High,Male,18,-1,10,1,1,198
31,F,African-American,25 - 45,Low,Male,2,-1,2,1,0,2
34,F,Other,25 - 45,Low,Male,0,-1,2,0,0,108
25,M,African-American,25 - 45,Medium,Female,0,-1,5,0,0,44
26,F,Caucasian,25 - 45,Medium,Female,1,-13,6,0,0,9
38,F,African-American,25 - 45,Medium,Male,2,0,7,1,1,9
37,M,African-American,25 - 45,Low,Female,0,-1,1,0,0,1
34,M,Caucasian,25 - 45,Medium,Male,3,-1,5,0,0,1
38,F,Hispanic,25 - 45,Low,Female,0,-1,2,0,0,25
31,M,African-American,25 - 45,Medium,Female,0,-1,6,0,0,2
29,M,Caucasian,25 - 45,Low,Female,0,0,2,0,0,0
20,F,Caucasian,Less than 25,High,Male,1,28,9,1,1,16
22,F,African-American,Less than 25,Low,Male,0,-1,4,0,0,1
51,M,Hispanic,Greater than 45,Low,Female,0,-3,1,0,0,1
24,M,African-American,Less than 25,Low,Male,2,-1,4,1,1,1
47,F,African-American,Greater than 45,High,Male,0,-1,8,1,1,1
36,F,African-American,25 - 45,Medium,Female,1,-1,5,1,1,6
21,M,African-American,Less than 25,Low,Male,1,-1,4,0,0,1
25,M,African-American,25 - 45,High,Male,3,-1,10,1,1,81
23,F,African-American,Less than 25,High,Male,5,-1,9,1,1,5
23,M,Other,Less than 25,Low,Male,0,-1,3,0,0,1
24,M,Caucasian,Less than 25,High,Female,0,-1,10,0,0,0
35,F,Caucasian,25 - 45,Low,Male,2,-1,2,1,1,2
23,M,Hispanic,Less than 25,Low,Female,0,-2,4,0,0,1
19,M,African-American,Less than 25,Low,Female,0,-1,4,1,1,1
32,F,Caucasian,25 - 45,Low,Male,0,-1,1,1,1,6
39,M,Caucasian,25 - 45,Low,Female,0,-3,1,1,1,1
30,F,African-American,25 - 45,High,Male,12,0,9,1,1,9
33,F,African-American,25 - 45,Medium,Male,2,-1,7,0,0,259
36,M,Caucasian,25 - 45,Low,Female,0,-1,2,0,0,1
29,F,African-American,25 - 45,High,Male,8,-1,8,1,1,3
40,F,Caucasian,25 - 45,Low,Female,0,0,2,0,0,0
53,F,African-American,Greater than 45,Medium,Male,4,-4,7,0,0,2
28,M,Caucasian,25 - 45,Low,Female,0,-1,2,0,0,1
38,M,Hispanic,25 - 45,Low,Male,2,0,2,0,0,29
27,F,African-American,25 - 45,High,Male,9,-1,9,1,1,2
55,F,Caucasian,Greater than 45,Low,Male,0,-1,3,0,0,1
22,M,African-American,Less than 25,Medium,Male,1,-1,7,0,0,2
34,F,African-American,25 - 45,Low,Female,1,-1,1,0,0,2
55,M,Caucasian,Greater than 45,Low,Male,1,-17,2,0,0,4
24,F,Hispanic,Less than 25,High,Male,2,0,8,1,0,92
47,M,African-American,Greater than 45,High,Female,21,-1,9,1,1,22
41,M,Other,25 - 45,Low,Male,0,0,1,0,0,0
41,F,Hispanic,25 - 45,Low,Male,0,-2,3,0,0,1
61,F,African-American,Greater than 45,Low,Male,12,-1,3,0,0,242
57,F,African-American,Greater than 45,Low,Male,3,0,1,0,0,2
38,M,Caucasian,25 - 45,Low,Female,2,-1,3,0,0,1
25,F,Caucasian,25 - 45,Low,Male,13,-1,4,1,1,5
23,F,African-American,Less than 25,Low,Male,0,-1,2,1,1,1
23,F,Caucasian,Less than 25,Medium,Male,3,-1,5,0,0,10
20,F,African-American,Less than 25,Low,Male,0,-1,3,0,0,1
44,F,Caucasian,25 - 45,High,Male,1,-1,8,0,0,1
38,M,Caucasian,25 - 45,Low,Female,1,-23,1,0,0,2
56,F,African-American,Greater than 45,Low,Male,5,-1,2,1,1,598
43,F,Caucasian,25 - 45,Low,Male,2,0,2,1,1,5
22,F,African-American,Less than 25,Low,Male,0,-1,3,1,1,150
32,F,Other,25 - 45,Low,Male,0,-1,1,0,0,1
29,F,African-American,25 - 45,Medium,Male,0,0,6,0,0,1
22,F,African-American,Less than 25,High,Male,1,0,9,1,1,103
23,F,African-American,Less than 25,High,Male,3,-1,9,1,1,44
24,F,Caucasian,Less than 25,Low,Male,1,-23,4,0,0,2
45,M,Other,Greater than 45,Low,Male,0,0,1,0,0,0
21,F,African-American,Less than 25,High,Male,2,-1,9,0,0,1
29,M,African-American,25 - 45,Low,Female,0,0,2,0,0,1
51,M,Caucasian,Greater than 45,Low,Female,0,-1,4,1,1,1
36,M,Hispanic,25 - 45,Low,Male,2,-1,2,1,1,1
25,F,African-American,25 - 45,Low,Male,1,0,3,0,0,0
46,F,Hispanic,Greater than 45,Low,Male,13,-1,3,0,0,142
62,F,African-American,Greater than 45,High,Male,22,0,8,1,1,33
25,F,African-American,25 - 45,Low,Male,0,-1,4,1,1,1
27,F,Caucasian,25 - 45,Low,Male,2,-1,2,0,0,2
22,F,Caucasian,Less than 25,High,Female,3,-1,9,1,1,3
37,F,Hispanic,25 - 45,Low,Male,1,-1,1,0,0,2
21,F,Caucasian,Less than 25,Low,Male,0,-1,3,1,1,2
39,F,Caucasian,25 - 45,Medium,Female,2,-1,5,1,1,1
43,F,African-American,25 - 45,Low,Male,8,-1,3,1,1,1
22,M,African-American,Less than 25,Medium,Male,0,0,6,1,1,1
28,F,African-American,25 - 45,Medium,Female,4,-1,7,0,0,2
43,F,Caucasian,25 - 45,High,Male,0,-1,9,1,1,1
27,F,Caucasian,25 - 45,High,Male,7,-1,8,1,1,1
27,F,Other,25 - 45,Low,Male,0,-1,2,1,1,54
31,F,Caucasian,25 - 45,Low,Male,1,-1,2,1,1,1
28,M,African-American,25 - 45,Low,Female,0,0,2,0,0,1
58,M,Caucasian,Greater than 45,Low,Male,3,-4,2,0,0,1
22,F,Caucasian,Less than 25,Low,Male,0,-1,4,1,1,6
31,F,African-American,25 - 45,Low,Male,5,-1,4,1,0,2
33,F,African-American,25 - 45,Low,Male,0,0,3,0,0,40
26,M,African-American,25 - 45,High,Male,6,0,10,1,1,1
23,M,African-American,Less than 25,Medium,Female,1,0,5,0,0,0
32,F,Caucasian,25 - 45,High,Male,11,-1,10,0,0,141
22,F,Caucasian,Less than 25,High,Male,0,0,8,0,0,1
35,F,African-American,25 - 45,Low,Female,2,-1,2,0,0,1
47,F,Caucasian,Greater than 45,Medium,Male,1,0,6,1,1,82
35,F,Hispanic,25 - 45,Low,Male,2,-14,1,0,0,14
29,F,African-American,25 - 45,High,Male,17,-1,9,1,1,1
54,M,Caucasian,Greater than 45,Low,Female,1,-7,2,0,0,4
29,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,90
28,M,Other,25 - 45,Low,Female,0,-1,4,1,1,1
51,F,African-American,Greater than 45,High,Male,17,-2,8,1,1,1
36,M,African-American,25 - 45,Medium,Female,0,0,6,0,0,1
35,M,Caucasian,25 - 45,Low,Male,3,-1,4,1,1,10
20,F,African-American,Less than 25,Low,Male,1,-1,4,1,1,1
25,F,African-American,25 - 45,Medium,Male,0,0,5,0,0,2
29,M,African-American,25 - 45,Medium,Male,2,-1,5,0,0,1
31,F,Hispanic,25 - 45,High,Male,0,0,10,1,1,0
39,M,Caucasian,25 - 45,Low,Male,0,0,2,0,0,0
30,F,African-American,25 - 45,Low,Male,1,-1,4,1,1,132
23,F,African-American,Less than 25,Medium,Female,0,0,7,0,0,0
23,F,African-American,Less than 25,Low,Female,1,-1,4,0,0,1
37,M,Hispanic,25 - 45,Low,Female,0,-3,3,0,0,1
30,F,African-American,25 - 45,Medium,Male,21,0,7,1,1,1
33,F,African-American,25 - 45,High,Male,18,-1,9,1,1,1
20,M,Hispanic,Less than 25,Low,Male,0,-2,4,1,1,1
30,F,African-American,25 - 45,Medium,Male,9,-1,7,1,1,8
23,F,African-American,Less than 25,Medium,Male,1,-1,6,0,0,36
27,F,African-American,25 - 45,Low,Female,0,-2,3,1,1,1
38,M,African-American,25 - 45,Medium,Male,10,-1,6,0,0,1
42,F,African-American,25 - 45,Low,Male,1,-1,1,0,0,2
31,F,African-American,25 - 45,Low,Male,0,-1,3,0,0,1
23,F,African-American,Less than 25,High,Male,2,-1,9,1,1,6
31,F,Caucasian,25 - 45,Low,Male,1,-1,3,1,1,39
43,M,African-American,25 - 45,Medium,Male,1,-1,5,1,1,5
39,F,Caucasian,25 - 45,Low,Male,0,-1,3,0,0,6
31,M,African-American,25 - 45,Low,Male,0,-1,2,0,0,4
22,F,Caucasian,Less than 25,Medium,Male,3,-1,7,1,1,142
33,F,African-American,25 - 45,Low,Female,0,0,3,0,0,2
23,F,African-American,Less than 25,Medium,Male,1,-1,6,1,1,120
29,F,Caucasian,25 - 45,Low,Female,0,-1,4,0,0,28
62,F,Caucasian,Greater than 45,Low,Male,2,-4,1,0,0,3
56,F,African-American,Greater than 45,Low,Female,1,-24,2,1,1,1
24,F,African-American,Less than 25,Low,Female,4,-1,3,1,1,2
44,M,Caucasian,25 - 45,Low,Female,0,-1,1,0,0,1
22,F,African-American,Less than 25,Medium,Male,2,-1,7,1,1,2
28,F,African-American,25 - 45,Medium,Female,4,-1,5,1,1,2
30,F,African-American,25 - 45,Medium,Male,0,0,5,0,0,0
32,M,Caucasian,25 - 45,Low,Male,1,0,1,1,1,1
51,F,Caucasian,Greater than 45,Medium,Male,3,-1,6,0,0,17
21,F,African-American,Less than 25,Medium,Male,0,-1,5,0,0,3
21,F,African-American,Less than 25,High,Male,2,-1,9,1,1,18
27,F,African-American,25 - 45,High,Male,3,-1,9,1,1,9
28,F,Hispanic,25 - 45,Low,Male,0,0,4,0,0,0
31,F,African-American,25 - 45,Low,Female,0,-1,1,0,0,2
33,M,African-American,25 - 45,High,Male,0,-1,8,1,1,1
49,F,Caucasian,Greater than 45,Low,Female,2,-1,2,0,0,1
41,F,Other,25 - 45,Low,Female,2,-1,3,0,0,16
20,M,Caucasian,Less than 25,Low,Male,0,-1,4,0,0,1
31,F,African-American,25 - 45,Medium,Male,10,-1,6,1,1,182
25,F,African-American,25 - 45,Medium,Male,5,-1,5,1,1,49
23,F,African-American,Less than 25,High,Male,4,0,9,1,1,193
26,M,Caucasian,25 - 45,Low,Male,0,-1,4,0,0,3
45,F,Asian,Greater than 45,Low,Female,6,-1,3,1,1,2
28,M,Caucasian,25 - 45,Low,Male,1,0,2,0,0,1
28,F,African-American,25 - 45,High,Female,13,-1,9,1,1,32
39,F,Caucasian,25 - 45,Low,Male,0,-3,1,1,1,2
59,F,Hispanic,Greater than 45,Low,Male,1,-2,2,1,1,1
52,M,African-American,Greater than 45,Low,Male,4,-5,1,0,0,5
36,M,Hispanic,25 - 45,Medium,Male,1,-1,5,0,0,4
30,F,African-American,25 - 45,Low,Male,2,-1,3,1,1,2
21,M,African-American,Less than 25,Medium,Female,0,-1,5,1,1,1
25,M,African-American,25 - 45,Low,Male,2,0,4,1,1,5
22,F,African-American,Less than 25,Low,Male,0,0,4,0,0,0
61,M,African-American,Greater than 45,Low,Male,20,-1,2,1,1,31
24,F,Caucasian,Less than 25,Medium,Male,2,-1,6,0,0,33
26,F,Caucasian,25 - 45,High,Female,2,22,9,1,1,0
34,F,African-American,25 - 45,Low,Female,6,-1,3,0,0,1
45,M,African-American,Greater than 45,High,Male,12,-1,8,1,1,4
54,F,African-American,Greater than 45,Low,Male,4,0,3,1,1,1
51,M,African-American,Greater than 45,Medium,Male,8,-1,5,0,0,26
28,F,African-American,25 - 45,Low,Male,0,-1,2,0,0,1
23,F,Caucasian,Less than 25,Low,Male,0,0,2,0,0,1
30,F,Caucasian,25 - 45,Low,Male,0,-1,2,1,1,1
25,M,African-American,25 - 45,Low,Male,0,0,3,1,1,1
25,F,Caucasian,25 - 45,Medium,Male,2,-1,5,0,0,9
28,F,Caucasian,25 - 45,Medium,Male,2,-1,7,0,0,1
32,M,African-American,25 - 45,Low,Female,0,0,1,1,1,0
35,F,African-American,25 - 45,Low,Male,7,-1,4,0,0,29
49,M,African-American,Greater than 45,Low,Male,0,-1,1,1,1,4
36,F,Caucasian,25 - 45,Low,Male,5,-1,3,1,1,1
33,M,African-American,25 - 45,High,Male,16,0,9,1,1,33
30,F,Other,25 - 45,Low,Male,1,-1,1,0,0,2
58,M,Caucasian,Greater than 45,Low,Female,1,-3,2,0,0,0
22,F,African-American,Less than 25,Medium,Male,2,0,7,1,0,14
28,F,Caucasian,25 - 45,Low,Male,2,3,3,1,1,2
28,M,Hispanic,25 - 45,Low,Male,0,0,1,1,1,0
26,F,African-American,25 - 45,High,Male,6,-1,10,1,1,4
36,F,Caucasian,25 - 45,Low,Female,3,-2,1,1,1,1
23,F,Caucasian,Less than 25,High,Male,0,0,9,0,0,1
22,F,African-American,Less than 25,Medium,Male,0,0,5,1,1,1
26,F,African-American,25 - 45,Low,Male,0,-1,3,0,0,2
25,F,African-American,25 - 45,Medium,Male,1,0,5,0,0,0
40,M,Native American,25 - 45,Medium,Male,2,-1,6,0,0,1
28,M,African-American,25 - 45,Low,Male,0,-1,2,1,1,1
56,F,African-American,Greater than 45,Low,Male,1,-1,1,0,0,1
36,F,African-American,25 - 45,Low,Male,0,-1,4,0,0,280
51,M,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,2
35,F,African-American,25 - 45,High,Female,9,-1,8,0,0,174
24,M,Caucasian,Less than 25,Medium,Male,0,-1,5,1,1,1
27,M,African-American,25 - 45,Low,Male,6,-1,4,1,1,1
22,F,Caucasian,Less than 25,High,Male,2,0,9,1,1,1
23,M,Caucasian,Less than 25,High,Female,4,-1,9,1,1,133
27,M,Caucasian,25 - 45,Low,Female,0,0,2,1,1,0
31,F,African-American,25 - 45,High,Male,8,-1,9,1,1,1
25,F,Caucasian,25 - 45,Medium,Male,3,-1,7,0,0,8
52,M,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,1
35,F,Hispanic,25 - 45,Medium,Male,0,-1,7,0,0,1
24,F,Caucasian,Less than 25,Medium,Female,0,-3,5,0,0,1
57,F,Other,Greater than 45,Low,Male,0,0,1,0,0,7
38,F,Caucasian,25 - 45,Low,Male,2,-1,1,0,0,1
26,M,Hispanic,25 - 45,Medium,Male,1,-2,5,0,0,1
20,F,African-American,Less than 25,Medium,Male,3,-1,7,1,1,21
34,F,African-American,25 - 45,Low,Male,2,-1,2,0,0,1
25,M,African-American,25 - 45,High,Male,11,-1,9,1,1,30
24,F,Caucasian,Less than 25,Medium,Female,0,-1,5,0,0,1
49,M,Caucasian,Greater than 45,Medium,Male,4,0,6,1,1,17
27,F,African-American,25 - 45,High,Male,15,-1,10,1,1,30
28,F,African-American,25 - 45,Medium,Male,10,-20,5,1,1,20
55,F,Caucasian,Greater than 45,Medium,Male,0,-1,5,0,0,1
47,M,Caucasian,Greater than 45,Low,Male,3,-1,3,1,1,13
55,M,African-American,Greater than 45,Medium,Male,10,-1,7,1,1,4
22,F,African-American,Less than 25,Low,Male,0,-1,3,1,1,1
32,F,African-American,25 - 45,High,Male,9,-1,8,1,0,112
55,F,Caucasian,Greater than 45,Low,Male,0,-1,1,1,0,1
23,M,African-American,Less than 25,Medium,Male,3,0,5,0,0,6
54,F,Caucasian,Greater than 45,Low,Male,2,-29,4,1,1,29
40,F,Asian,25 - 45,Low,Male,0,-1,1,0,0,20
27,M,African-American,25 - 45,Low,Male,0,-1,2,1,1,1
29,F,African-American,25 - 45,Medium,Female,5,0,7,1,0,1
45,M,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,1
25,M,Other,25 - 45,Medium,Male,2,-1,6,0,0,64
40,F,Caucasian,25 - 45,Low,Male,4,-1,3,1,1,33
38,F,African-American,25 - 45,Low,Male,7,-1,4,1,1,7
26,F,African-American,25 - 45,High,Male,3,0,10,1,1,13
37,F,African-American,25 - 45,Low,Female,0,-1,1,0,0,1
41,F,Caucasian,25 - 45,Low,Male,1,-1,1,0,0,1
33,F,Other,25 - 45,Low,Female,0,-1,2,0,0,1
57,F,African-American,Greater than 45,Low,Male,1,-1,1,0,0,1
34,M,African-American,25 - 45,High,Male,3,-1,9,0,0,1
29,F,African-American,25 - 45,Low,Male,1,-1,4,1,1,1
45,F,Hispanic,Greater than 45,Medium,Male,8,0,7,0,0,1
22,F,Caucasian,Less than 25,Low,Male,1,-8,4,1,0,8
22,M,African-American,Less than 25,High,Female,0,-1,8,1,1,1
21,M,African-American,Less than 25,Low,Male,0,-1,4,0,0,45
56,M,Caucasian,Greater than 45,Low,Male,1,-1,1,0,0,1
48,F,African-American,Greater than 45,Low,Male,4,-1,3,0,0,1
27,M,Hispanic,25 - 45,Low,Male,1,-1,2,0,0,1
27,F,Caucasian,25 - 45,Medium,Male,2,-1,6,1,1,7
34,F,Hispanic,25 - 45,Low,Male,1,-1,2,0,0,4
23,F,African-American,Less than 25,Medium,Male,5,0,6,1,1,1
47,F,African-American,Greater than 45,Medium,Male,3,0,5,1,1,11
33,M,African-American,25 - 45,Low,Male,6,-1,3,1,1,2
58,F,Caucasian,Greater than 45,Low,Male,1,-1,1,0,0,2
33,F,African-American,25 - 45,Medium,Female,1,-3,5,0,0,1
40,M,African-American,25 - 45,Medium,Female,2,-1,5,0,0,101
22,F,Caucasian,Less than 25,Medium,Male,0,0,5,1,0,1
39,F,Caucasian,25 - 45,Low,Male,2,-1,3,0,0,8
35,F,Caucasian,25 - 45,Low,Male,1,0,1,0,0,0
22,M,Hispanic,Less than 25,Low,Male,0,-1,2,0,0,1
43,F,African-American,25 - 45,Medium,Male,7,-1,6,1,1,2
37,M,Hispanic,25 - 45,Low,Male,4,-1,4,0,0,1
26,F,African-American,25 - 45,High,Male,2,-1,8,1,1,1
60,F,Hispanic,Greater than 45,Low,Male,0,-1,4,0,0,1
39,F,Caucasian,25 - 45,Low,Female,1,-1,4,0,0,7
36,M,African-American,25 - 45,High,Male,16,-1,8,1,1,1
21,M,Caucasian,Less than 25,Low,Male,0,-1,4,1,1,1
28,F,Hispanic,25 - 45,Low,Female,1,-1,3,1,1,1
70,F,Other,Greater than 45,Low,Female,0,-1,1,0,0,1
53,F,African-American,Greater than 45,Low,Male,6,-1,2,1,0,1
37,F,Caucasian,25 - 45,Medium,Male,0,-5,6,0,0,1
21,F,African-American,Less than 25,Medium,Male,1,-1,6,1,1,2
28,F,African-American,25 - 45,Medium,Male,1,-1,6,0,0,1
21,F,African-American,Less than 25,Medium,Male,1,-1,6,0,0,157
56,F,African-American,Greater than 45,Low,Male,0,-1,1,0,0,6
30,M,Caucasian,25 - 45,Low,Male,3,-1,3,0,0,1
27,F,Caucasian,25 - 45,High,Male,0,-1,8,1,1,47
37,F,Hispanic,25 - 45,Low,Male,6,-1,2,1,1,1
27,F,African-American,25 - 45,High,Male,1,-1,8,0,0,2
41,M,African-American,25 - 45,Medium,Male,7,0,7,1,1,1
30,M,African-American,25 - 45,Low,Female,7,-1,3,1,1,1
32,F,African-American,25 - 45,High,Male,7,-1,8,1,1,1
32,F,African-American,25 - 45,Low,Male,3,-1,4,0,0,1
34,F,Caucasian,25 - 45,Medium,Female,5,-22,5,1,1,1
46,F,African-American,Greater than 45,Low,Male,3,-1,1,0,0,2
24,F,African-American,Less than 25,Low,Male,1,-1,3,1,1,1
32,F,African-American,25 - 45,Medium,Male,7,-1,6,1,1,51
43,F,Caucasian,25 - 45,Low,Male,6,-1,4,1,1,10
50,F,Caucasian,Greater than 45,Low,Male,3,-1,2,0,0,12
30,F,Caucasian,25 - 45,Low,Male,4,0,4,1,1,96
37,M,African-American,25 - 45,Medium,Male,3,-1,7,0,0,1
37,F,Hispanic,25 - 45,Medium,Male,1,0,5,0,0,2
40,M,Caucasian,25 - 45,Low,Male,3,0,4,0,0,40
53,M,Caucasian,Greater than 45,Low,Female,0,0,1,0,0,0
31,M,Other,25 - 45,Low,Male,6,-1,2,1,1,1
33,M,African-American,25 - 45,Low,Male,4,-1,3,0,0,1
22,M,African-American,Less than 25,Low,Female,0,-1,4,0,0,1
27,M,African-American,25 - 45,Low,Male,2,-1,3,1,1,1
25,M,African-American,25 - 45,High,Male,5,-1,8,1,1,4
24,F,Caucasian,Less than 25,Low,Male,2,-1,2,0,0,1
24,F,African-American,Less than 25,Medium,Female,2,0,5,1,1,3
26,F,African-American,25 - 45,Medium,Female,1,0,7,0,0,2
26,F,African-American,25 - 45,High,Female,3,-1,10,1,1,1
20,F,Caucasian,Less than 25,Low,Male,0,-1,4,1,1,2
27,M,African-American,25 - 45,Medium,Male,4,0,6,1,1,0
24,F,Caucasian,Less than 25,Low,Male,1,-1,3,1,1,1
26,F,African-American,25 - 45,Medium,Male,8,0,7,1,1,1
26,M,Caucasian,25 - 45,Medium,Male,5,-1,5,0,0,6
54,F,Hispanic,Greater than 45,Low,Male,0,-1,1,1,1,1
64,M,African-American,Greater than 45,Medium,Male,13,-28,6,0,0,1
24,F,Caucasian,Less than 25,Low,Male,0,-1,2,0,0,1
57,M,Caucasian,Greater than 45,Low,Female,0,-5,1,0,0,1
46,M,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,2
56,F,African-American,Greater than 45,Medium,Male,16,-1,5,0,0,1
39,M,Caucasian,25 - 45,Low,Female,0,-1,2,0,0,0
68,M,Caucasian,Greater than 45,Low,Male,4,-1,1,0,0,11
28,M,African-American,25 - 45,Low,Male,1,-1,3,1,1,1
39,M,African-American,25 - 45,Medium,Male,19,-1,6,1,1,1
38,M,Caucasian,25 - 45,Low,Male,0,-1,1,0,0,1
25,M,African-American,25 - 45,High,Female,3,-23,10,0,0,1
25,F,Caucasian,25 - 45,Medium,Male,2,0,5,0,0,1
21,F,African-American,Less than 25,Medium,Male,3,-1,7,1,1,10
31,F,Caucasian,25 - 45,Medium,Male,2,0,5,0,0,16
33,F,African-American,25 - 45,Medium,Male,3,-1,6,1,1,7
26,F,African-American,25 - 45,High,Male,20,0,10,1,1,44
35,F,African-American,25 - 45,High,Female,13,0,8,0,0,2
34,M,African-American,25 - 45,High,Male,19,-1,8,0,0,1
41,F,Other,25 - 45,High,Male,31,0,9,1,1,242
57,M,Other,Greater than 45,Low,Male,0,-1,1,0,0,1
42,F,African-American,25 - 45,Low,Female,1,-1,2,0,0,1
26,F,African-American,25 - 45,High,Male,9,-1,10,1,1,2
36,F,African-American,25 - 45,Medium,Male,2,-1,6,1,1,3
41,F,African-American,25 - 45,High,Male,24,-1,10,1,1,1
27,F,Caucasian,25 - 45,Low,Male,0,-1,2,0,0,1
58,F,Other,Greater than 45,Low,Female,0,-1,1,1,1,1
45,F,Caucasian,Greater than 45,Low,Male,3,-23,1,1,1,0
34,F,Caucasian,25 - 45,Low,Male,5,0,2,1,0,1
50,M,Hispanic,Greater than 45,Low,Male,0,0,1,0,0,0
25,F,Caucasian,25 - 45,High,Male,6,0,8,1,1,0
24,M,African-American,Less than 25,Medium,Male,2,-1,5,1,1,1
27,F,African-American,25 - 45,Medium,Male,2,-1,7,0,0,83
30,M,Caucasian,25 - 45,Low,Male,2,0,4,1,1,0
22,F,Caucasian,Less than 25,High,Male,3,-1,8,1,1,1
27,F,African-American,25 - 45,Medium,Male,0,-1,5,0,0,1
20,F,Other,Less than 25,Low,Male,0,-1,3,1,1,1
41,F,African-American,25 - 45,Medium,Male,19,29,5,1,1,48
30,F,Caucasian,25 - 45,Low,Male,0,-1,1,0,0,1
24,F,African-American,Less than 25,High,Male,3,-1,8,1,0,76
39,M,African-American,25 - 45,Low,Male,0,-1,1,1,0,1
32,F,African-American,25 - 45,Low,Female,3,-1,2,1,1,1
29,F,Caucasian,25 - 45,Medium,Female,0,-1,6,1,1,343
37,F,Other,25 - 45,Low,Male,0,-1,1,1,1,1
26,F,African-American,25 - 45,High,Male,24,0,10,1,1,0
24,F,African-American,Less than 25,Medium,Male,2,0,6,1,1,1
30,F,Other,25 - 45,Low,Male,2,-1,1,0,0,1
20,F,African-American,Less than 25,High,Male,4,14,10,1,1,376
25,M,African-American,25 - 45,Medium,Male,1,-1,6,1,1,1
31,F,Caucasian,25 - 45,Low,Female,0,-1,4,1,1,1
25,M,African-American,25 - 45,Medium,Male,0,0,5,1,1,0
41,F,Caucasian,25 - 45,Low,Male,0,-1,1,1,1,1
25,F,Caucasian,25 - 45,Low,Male,0,-1,3,0,0,1
25,F,African-American,25 - 45,Medium,Male,2,-1,5,1,1,1
22,F,African-American,Less than 25,Low,Male,1,0,4,1,1,0
25,F,African-American,25 - 45,Medium,Female,0,-1,7,0,0,5
38,M,African-American,25 - 45,Low,Male,0,0,2,0,0,1
40,F,Hispanic,25 - 45,Medium,Male,0,0,5,0,0,65
49,M,Caucasian,Greater than 45,Low,Female,4,-1,2,0,0,4
35,M,Caucasian,25 - 45,Low,Female,2,-3,3,0,0,2
21,M,Native American,Less than 25,Medium,Male,0,-1,6,1,1,1
25,F,Other,25 - 45,Low,Male,0,-1,4,0,0,2
21,F,Caucasian,Less than 25,Low,Male,1,-1,4,0,0,1
24,M,African-American,Less than 25,High,Female,11,-1,9,1,1,77
28,F,Caucasian,25 - 45,Low,Male,3,-1,3,0,0,51
34,F,African-American,25 - 45,Medium,Male,4,-1,6,1,1,1
57,M,African-American,Greater than 45,Medium,Male,8,-1,7,1,0,5
40,F,African-American,25 - 45,High,Male,15,-1,9,1,1,72
22,M,African-American,Less than 25,Low,Male,2,-1,4,1,1,1
37,M,African-American,25 - 45,Medium,Male,3,-1,6,1,1,1
43,F,African-American,25 - 45,Medium,Female,0,0,6,0,0,0
26,F,African-American,25 - 45,Medium,Male,5,0,7,1,1,0
24,F,Caucasian,Less than 25,Low,Male,2,-1,3,1,1,1
56,F,Caucasian,Greater than 45,Low,Male,1,-2,1,1,1,1
23,F,African-American,Less than 25,Medium,Male,2,-1,7,1,1,2
43,F,Caucasian,25 - 45,Medium,Male,12,-1,6,0,0,52
32,M,Asian,25 - 45,Low,Male,0,-1,1,0,0,1
21,F,African-American,Less than 25,High,Male,0,-1,9,1,1,2
51,F,African-American,Greater than 45,Low,Male,2,-1,3,0,0,25
20,M,African-American,Less than 25,High,Male,0,-1,10,1,1,12
42,F,African-American,25 - 45,High,Male,17,-1,10,1,1,33
58,M,Hispanic,Greater than 45,Low,Male,1,-2,1,0,0,2
28,F,Other,25 - 45,Low,Female,1,0,2,0,0,0
30,M,African-American,25 - 45,Low,Female,2,-1,3,0,0,1
28,M,Caucasian,25 - 45,Medium,Male,4,-1,6,1,1,1
24,M,Caucasian,Less than 25,High,Female,9,-1,10,1,1,9
22,F,African-American,Less than 25,High,Male,1,0,9,1,1,38
50,F,Caucasian,Greater than 45,Low,Male,1,-1,2,0,0,1
30,M,African-American,25 - 45,High,Male,5,-1,9,1,0,1
28,F,Caucasian,25 - 45,Low,Male,0,-1,2,1,1,1
21,F,African-American,Less than 25,Medium,Male,3,-1,7,1,1,1
